#Evid,Magnitude,Epoch(UTC),Time UTC,Time Local,Distance From,Lat,Lon,Depth Km,Depth Mi
10796853,1.4,1273005557.36,2010/05/04 20:39:17,2010/05/04 13:39:17 PDT,"2.6 km (   1.6 mi) N   (  11. azimuth) from Granite Falls, WA",48.1067,-121.9615,0.0,0.0
60423142,1.1,1341649062.22,2012/07/07 08:17:42,2012/07/07 01:17:42 PDT,"4.8 km (   3.0 mi) NNE (  16. azimuth) from Hanford-400, WA",46.4112,-119.2602,0.5,0.3
60824482,1.1,1406044768.76,2014/07/22 15:59:28,2014/07/22 08:59:28 PDT,"40.4 km (  25.1 mi) S   ( 171. azimuth) from Morton, WA",46.1997,-122.1938,0.0,0.0
60564237,0.6,1375686356.08,2013/08/05 07:05:56,2013/08/05 00:05:56 PDT,"1.7 km (   1.1 mi) NNE (  21. azimuth) from Poulsbo, WA",47.7495,-122.6368,4.9,3.0
10791663,0.7,1267106760.45,2010/02/25 14:06:00,2010/02/25 06:06:00 PST,"3.6 km (   2.2 mi) N   ( 355. azimuth) from Hanford-400, WA",46.4015,-119.2822,0.3,0.2
60629171,0.7,1384417298.31,2013/11/14 08:21:38,2013/11/14 00:21:38 PST,"33.1 km (  20.5 mi) SW  ( 219. azimuth) from Millican, OR",43.6497,-121.1805,1.1,0.7
10825133,1.0,1315437160.66,2011/09/07 23:12:40,2011/09/07 16:12:40 PDT,"16.7 km (  10.4 mi) N   (   8. azimuth) from Morton, WA",46.7068,-122.2452,20.9,12.9
10817723,1.2,1306159030.29,2011/05/23 13:57:10,2011/05/23 06:57:10 PDT,"1.7 km (   1.1 mi) NNW ( 339. azimuth) from Seattle, WA",47.6162,-122.3420,22.7,14.1
10802978,1.9,1276716754.92,2010/06/16 19:32:34,2010/06/16 12:32:34 PDT,"19.6 km (  12.2 mi) WSW ( 240. azimuth) from Centralia, WA",46.6273,-123.1812,5.5,3.4
60701107,1.5,1393283162.05,2014/02/24 23:06:02,2014/02/24 15:06:02 PST,"2.3 km (   1.4 mi) ENE (  69. azimuth) from Granite Falls, WA",48.0915,-121.9387,0.0,0.0
10821363,1.4,1313081674.61,2011/08/11 16:54:34,2011/08/11 09:54:34 PDT,"15.0 km (   9.3 mi) N   (   7. azimuth) from Forks, WA",48.0823,-124.3600,33.0,20.4
60534396,0.9,1369869099.3,2013/05/29 23:11:39,2013/05/29 16:11:39 PDT,"48.9 km (  30.4 mi) ESE ( 108. azimuth) from Morton, WA",46.4228,-121.6668,2.5,1.5
60997996,1.8,1428797918.48,2015/04/12 00:18:38,2015/04/11 17:18:38 PDT,"31.7 km (  19.7 mi) ESE ( 119. azimuth) from Woodburn, OR",45.0072,-122.4998,8.2,5.1
60450641,3.2,1344383985.46,2012/08/07 23:59:45,2012/08/07 16:59:45 PDT,"6.7 km (   4.2 mi) WNW ( 298. azimuth) from Entiat, WA",47.6903,-120.3022,8.9,5.5
60987896,1.8,1427136326.2,2015/03/23 18:45:26,2015/03/23 11:45:26 PDT,"6.6 km (   4.1 mi) NNE (  15. azimuth) from Eugene, OR",44.1093,-123.0640,0.0,0.0
60444861,1.6,1343190181.42,2012/07/25 04:23:01,2012/07/24 21:23:01 PDT,"27.4 km (  17.0 mi) NNW ( 327. azimuth) from Skykomish, WA",47.9127,-121.5638,15.1,9.4
60688367,2.5,1391956399.32,2014/02/09 14:33:19,2014/02/09 06:33:19 PST,"43.5 km (  27.1 mi) SSW ( 213. azimuth) from Port Angeles, WA",47.7858,-123.7595,35.3,21.9
60618836,0.7,1382843527.82,2013/10/27 03:12:07,2013/10/26 20:12:07 PDT,"20.6 km (  12.8 mi) WSW ( 258. azimuth) from Bremerton, WA",47.527,-122.8980,19.8,12.3
60570851,0.7,1376359284.97,2013/08/13 02:01:24,2013/08/12 19:01:24 PDT,"16.8 km (  10.4 mi) W   ( 267. azimuth) from Concrete, WA",48.5328,-121.9760,5.0,3.1
60386167,1.0,1331285643.53,2012/03/09 09:34:03,2012/03/09 01:34:03 PST,"18.0 km (  11.2 mi) NE  (  52. azimuth) from Eugene, OR",44.1523,-122.9097,9.6,5.9
60726316,2.3,1395505559.43,2014/03/22 16:25:59,2014/03/22 09:25:59 PDT,"39.0 km (  24.2 mi) E   (  98. azimuth) from Okanogan, WA",48.32,-119.0555,2.0,1.2
10812758,0.8,1304230138.49,2011/05/01 06:08:58,2011/04/30 23:08:58 PDT,"5.0 km (   3.1 mi) NNE (  11. azimuth) from Hanford-400, WA",46.4132,-119.2650,1.7,1.1
60456602,0.7,1348731087.76,2012/09/27 07:31:27,2012/09/27 00:31:27 PDT,"54.9 km (  34.1 mi) WNW ( 286. azimuth) from Maupin, OR",45.3142,-121.7528,6.4,4.0
60401907,2.3,1336852293.5,2012/05/12 19:51:33,2012/05/12 12:51:33 PDT,"56.2 km (  34.9 mi) WSW ( 247. azimuth) from Kamloops, BC",50.4675,-121.0483,0.0,0.0
10816243,2.0,1307011012.06,2011/06/02 10:36:52,2011/06/02 03:36:52 PDT,"56.4 km (  35.1 mi) NNW ( 327. azimuth) from Coos Bay, OR",43.7922,-124.5970,33.3,20.7
60942947,0.9,1419653074.76,2014/12/27 04:04:34,2014/12/26 20:04:34 PST,"9.7 km (   6.0 mi) NNE (  23. azimuth) from Tacoma, WA",47.3167,-122.3832,27.3,17.0
10800943,0.9,1282309297.25,2010/08/20 13:01:37,2010/08/20 06:01:37 PDT,"10.3 km (   6.4 mi) WSW ( 256. azimuth) from Morton, WA",46.5355,-122.4057,24.8,15.4
60682257,0.8,1391240717.04,2014/02/01 07:45:17,2014/01/31 23:45:17 PST,"22.2 km (  13.8 mi) S   ( 180. azimuth) from Eugene, OR",43.8523,-123.0860,4.6,2.9
10832613,1.5,1322354210.7,2011/11/27 00:36:50,2011/11/26 16:36:50 PST,"6.7 km (   4.2 mi) E   (  79. azimuth) from Carnation, Wa",47.6593,-121.8270,12.1,7.5
10806753,0.6,1289590789.34,2010/11/12 19:39:49,2010/11/12 11:39:49 PST,"10.4 km (   6.5 mi) NNE (  19. azimuth) from Monroe, WA",47.9452,-121.9263,8.9,5.5
60483081,2.1,1351662169,2012/10/31 05:42:49,2012/10/30 22:42:49 PDT,"28.4 km (  17.6 mi) WNW ( 298. azimuth) from Okanogan, WA",48.4875,-119.9170,0.6,0.4
10805548,1.6,1288900377.71,2010/11/04 19:52:57,2010/11/04 12:52:57 PDT,"43.0 km (  26.7 mi) E   (  92. azimuth) from Canby, OR",45.2488,-122.1423,15.6,9.6
10789048,1.3,1263762748.35,2010/01/17 21:12:28,2010/01/17 13:12:28 PST,"35.9 km (  22.3 mi) WNW ( 300. azimuth) from Wenatchee, Wa",47.5805,-120.7312,9.0,5.6
10832518,1.3,1319358332.32,2011/10/23 08:25:32,2011/10/23 01:25:32 PDT,"8.5 km (   5.3 mi) NNW ( 339. azimuth) from Longview, WA",46.208,-122.9805,20.5,12.7
60946742,0.7,1420970551.48,2015/01/11 10:02:31,2015/01/11 02:02:31 PST,"15.7 km (   9.8 mi) NNE (  19. azimuth) from Poulsbo, WA",47.8685,-122.5765,5.1,3.1
60379891,1.5,1325933279.95,2012/01/07 10:47:59,2012/01/07 02:47:59 PST,"52.0 km (  32.3 mi) SE  ( 131. azimuth) from Diablo, WA",48.4098,-120.6053,10.8,6.7
60745261,2.4,1398028129.86,2014/04/20 21:08:49,2014/04/20 14:08:49 PDT,"61.6 km (  38.3 mi) WSW ( 243. azimuth) from Penticton, BC",49.2477,-120.3400,0.0,0.0
10801418,1.8,1282601657.58,2010/08/23 22:14:17,2010/08/23 15:14:17 PDT,"1.5 km (   0.9 mi) ENE (  72. azimuth) from Granite Falls, WA",48.0882,-121.9488,0.0,0.0
10817753,0.8,1295358594.47,2011/01/18 13:49:54,2011/01/18 05:49:54 PST,"22.0 km (  13.7 mi) E   (  96. azimuth) from Eatonville, WA",46.8453,-121.9778,9.3,5.8
60505441,0.8,1360374858.44,2013/02/09 01:54:18,2013/02/08 17:54:18 PST,"2.0 km (   1.2 mi) N   (   5. azimuth) from Entiat, WA",47.6793,-120.2207,4.4,2.8
10798413,1.5,1271947987.63,2010/04/22 14:53:07,2010/04/22 07:53:07 PDT,"10.7 km (   6.7 mi) N   ( 349. azimuth) from Roseburg, OR",43.3115,-123.3655,1.8,1.1
60429241,0.9,1339718920.98,2012/06/15 00:08:40,2012/06/14 17:08:40 PDT,"32.9 km (  20.4 mi) N   (   7. azimuth) from Deming, WA",49.1182,-122.1588,0.0,0.0
60535196,0.7,1370104159.93,2013/06/01 16:29:19,2013/06/01 09:29:19 PDT,"23.9 km (  14.8 mi) SSW ( 196. azimuth) from Bremerton, WA",47.3605,-122.7187,15.2,9.4
10824768,0.7,1313997566.89,2011/08/22 07:19:26,2011/08/22 00:19:26 PDT,"43.3 km (  26.9 mi) ESE ( 107. azimuth) from Longview, WA",46.0253,-122.4040,16.5,10.3
60922122,1.2,1416606074.58,2014/11/21 21:41:14,2014/11/21 13:41:14 PST,"20.6 km (  12.8 mi) ESE ( 123. azimuth) from Mount Vernon, WA",48.319,-122.1037,13.3,8.3
10796678,1.0,1278895712.85,2010/07/12 00:48:32,2010/07/11 17:48:32 PDT,"10.3 km (   6.4 mi) ESE ( 119. azimuth) from Forks, WA",47.9025,-124.2618,0.0,0.0
60433021,0.7,1340604406.04,2012/06/25 06:06:46,2012/06/24 23:06:46 PDT,"7.0 km (   4.3 mi) ESE ( 105. azimuth) from Poulsbo, WA",47.7192,-122.5548,4.1,2.5
60670782,0.7,1389731758.7,2014/01/14 20:35:58,2014/01/14 12:35:58 PST,"3.3 km (   2.0 mi) WNW ( 284. azimuth) from Eatonville, WA",46.8748,-122.3070,0.0,0.0
60487857,1.7,1357162091.76,2013/01/02 21:28:11,2013/01/02 13:28:11 PST,"24.1 km (  14.9 mi) E   (  82. azimuth) from Monroe, WA",47.8878,-121.6528,9.0,5.6
60590342,2.3,1379014837.1,2013/09/12 19:40:37,2013/09/12 12:40:37 PDT,"60.9 km (  37.8 mi) WSW ( 244. azimuth) from Kamloops, BC",50.431,-121.0948,0.0,0.0
60579682,0.7,1377488184.7,2013/08/26 03:36:24,2013/08/25 20:36:24 PDT,"51.8 km (  32.2 mi) WNW ( 284. azimuth) from Maupin, OR",45.284,-121.7237,3.6,2.2
60404101,0.8,1332359709.28,2012/03/21 19:55:09,2012/03/21 12:55:09 PDT,"17.2 km (  10.7 mi) SE  ( 144. azimuth) from Moses Lake, WA",47.0015,-119.1490,0.0,0.0
60488127,1.0,1357243622.16,2013/01/03 20:07:02,2013/01/03 12:07:02 PST,"15.6 km (   9.7 mi) SSW ( 210. azimuth) from Roseburg, OR",43.0953,-123.4372,0.0,0.0
10800493,1.3,1280389455.37,2010/07/29 07:44:15,2010/07/29 00:44:15 PDT,"2.3 km (   1.4 mi) WSW ( 257. azimuth) from Monroe, WA",47.852,-122.0018,28.8,17.9
60953447,1.1,1423174032.71,2015/02/05 22:07:12,2015/02/05 14:07:12 PST,"18.5 km (  11.5 mi) W   ( 264. azimuth) from Poulsbo, WA",47.7182,-122.8917,14.7,9.1
10814883,2.0,1305057488.41,2011/05/10 19:58:08,2011/05/10 12:58:08 PDT,"37.8 km (  23.5 mi) SSE ( 162. azimuth) from Astoria, OR",45.8625,-123.6798,4.3,2.7
60701122,1.0,1393284936.39,2014/02/24 23:35:36,2014/02/24 15:35:36 PST,"6.7 km (   4.2 mi) WNW ( 295. azimuth) from Fall City, WA",47.592,-121.9693,13.8,8.6
10805038,1.3,1288583223.06,2010/11/01 03:47:03,2010/10/31 20:47:03 PDT,"14.1 km (   8.8 mi) NE  (  44. azimuth) from Deming, WA",48.9167,-122.0838,7.7,4.8
60408866,1.1,1334295458.14,2012/04/13 05:37:38,2012/04/12 22:37:38 PDT,"10.8 km (   6.7 mi) ENE (  64. azimuth) from Bellevue, WA",47.6527,-122.0693,17.0,10.5
10814068,1.9,1297231567.49,2011/02/09 06:06:07,2011/02/08 22:06:07 PST,"34.1 km (  21.2 mi) S   ( 181. azimuth) from Longview, WA",45.8302,-122.9462,22.3,13.8
10789948,1.5,1264031185.84,2010/01/20 23:46:25,2010/01/20 15:46:25 PST,"29.8 km (  18.5 mi) NNE (  17. azimuth) from Portland, OR",45.7912,-122.5070,1.3,0.8
10787313,1.4,1263332273.72,2010/01/12 21:37:53,2010/01/12 13:37:53 PST,"31.5 km (  19.6 mi) NNE (  19. azimuth) from Portland, OR",45.8023,-122.4873,0.0,0.0
10807518,1.6,1289914286.25,2010/11/16 13:31:26,2010/11/16 05:31:26 PST,"18.1 km (  11.3 mi) WSW ( 253. azimuth) from Everett, WA",47.9315,-122.4325,49.9,31.0
60014803,0.7,1331275043.94,2012/03/09 06:37:23,2012/03/08 22:37:23 PST,"53.6 km (  33.3 mi) WNW ( 285. azimuth) from Maupin, OR",45.3028,-121.7402,4.7,2.9
10809458,2.2,1288301643.07,2010/10/28 21:34:03,2010/10/28 14:34:03 PDT,"19.0 km (  11.8 mi) WSW ( 238. azimuth) from Centralia, WA",46.6267,-123.1722,3.4,2.1
10787903,1.2,1266134985.75,2010/02/14 08:09:45,2010/02/14 00:09:45 PST,"3.7 km (   2.3 mi) NNW ( 346. azimuth) from Hanford-400, WA",46.4012,-119.2895,0.0,0.0
60746687,2.1,1398719375.32,2014/04/28 21:09:35,2014/04/28 14:09:35 PDT,"68.1 km (  42.3 mi) WSW ( 259. azimuth) from Penticton, BC",49.3787,-120.5067,0.0,0.0
10824538,2.3,1311016116.29,2011/07/18 19:08:36,2011/07/18 12:08:36 PDT,"32.8 km (  20.4 mi) W   ( 267. azimuth) from The Dalles, OR",45.5805,-121.5938,4.5,2.8
60971791,1.6,1424281292.34,2015/02/18 17:41:32,2015/02/18 09:41:32 PST,"40.8 km (  25.4 mi) S   ( 170. azimuth) from Morton, WA",46.1968,-122.1828,2.4,1.5
60380691,0.8,1326062720.6,2012/01/08 22:45:20,2012/01/08 14:45:20 PST,"31.6 km (  19.7 mi) E   ( 101. azimuth) from Longview, WA",46.0847,-122.5387,10.6,6.6
61000427,0.9,1431250299.63,2015/05/10 09:31:39,2015/05/10 02:31:39 PDT,"20.4 km (  12.7 mi) ESE ( 123. azimuth) from Mount Vernon, WA",48.3192,-122.1075,13.2,8.2
10802963,1.1,1273857097.02,2010/05/14 17:11:37,2010/05/14 10:11:37 PDT,"53.2 km (  33.1 mi) WSW ( 241. azimuth) from The Dalles, OR",45.3625,-121.7695,6.1,3.8
60443027,2.2,1345598213.98,2012/08/22 01:16:53,2012/08/21 18:16:53 PDT,"67.3 km (  41.8 mi) E   (  85. azimuth) from Hope, BC",49.4347,-120.5237,0.0,0.0
60395352,1.1,1335045003.2,2012/04/21 21:50:03,2012/04/21 14:50:03 PDT,"27.2 km (  16.9 mi) N   (  11. azimuth) from Deming, WA",49.0653,-122.1482,0.0,0.0
60883941,0.6,1411260647.67,2014/09/21 00:50:47,2014/09/20 17:50:47 PDT,"39.2 km (  24.3 mi) E   (  92. azimuth) from Eatonville, WA",46.8558,-121.7502,4.0,2.5
60547771,0.6,1372675735.61,2013/07/01 10:48:55,2013/07/01 03:48:55 PDT,"15.5 km (   9.6 mi) W   ( 263. azimuth) from Morton, WA",46.5407,-122.4760,16.6,10.3
60490836,0.9,1354541714.66,2012/12/03 13:35:14,2012/12/03 05:35:14 PST,"8.2 km (   5.1 mi) N   ( 354. azimuth) from Bellingham, WA",48.8367,-122.4950,19.0,11.8
60444841,1.8,1343183473.31,2012/07/25 02:31:13,2012/07/24 19:31:13 PDT,"67.9 km (  42.2 mi) NW  ( 311. azimuth) from Klamath Falls, OR",42.6277,-122.4028,12.5,7.7
60881021,0.8,1410914303.46,2014/09/17 00:38:23,2014/09/16 17:38:23 PDT,"58.9 km (  36.6 mi) WSW ( 239. azimuth) from The Dalles, OR",45.3237,-121.8218,0.0,0.0
60615112,2.4,1382389719.83,2013/10/21 21:08:39,2013/10/21 14:08:39 PDT,"66.5 km (  41.3 mi) W   ( 269. azimuth) from Penticton, BC",49.4922,-120.5040,0.0,0.0
10828728,2.0,1317904177.29,2011/10/06 12:29:37,2011/10/06 05:29:37 PDT,"23.1 km (  14.4 mi) E   (  89. azimuth) from Eatonville, WA",46.8725,-121.9608,6.4,3.9
60495872,1.7,1358752553.7,2013/01/21 07:15:53,2013/01/20 23:15:53 PST,"59.5 km (  37.0 mi) NNW ( 329. azimuth) from Crescent City, CA",42.2173,-124.5667,0.0,0.0
60609842,2.3,1381612406.86,2013/10/12 21:13:26,2013/10/12 14:13:26 PDT,"63.4 km (  39.4 mi) E   (  94. azimuth) from Hope, BC",49.3403,-120.5768,0.0,0.0
60675857,0.9,1390687860.02,2014/01/25 22:11:00,2014/01/25 14:11:00 PST,"28.5 km (  17.7 mi) N   (  10. azimuth) from Olympia, WA",47.2972,-122.8245,20.7,12.8
60456532,0.8,1348720387.78,2012/09/27 04:33:07,2012/09/26 21:33:07 PDT,"9.4 km (   5.8 mi) WSW ( 246. azimuth) from Monroe, WA",47.8228,-122.0872,5.0,3.1
60887272,2.4,1412701703.19,2014/10/07 17:08:23,2014/10/07 10:08:23 PDT,"66.8 km (  41.5 mi) W   ( 265. azimuth) from Penticton, BC",49.4463,-120.5042,0.0,0.0
10803798,0.8,1277320126.37,2010/06/23 19:08:46,2010/06/23 12:08:46 PDT,"26.8 km (  16.6 mi) ENE (  72. azimuth) from Morton, WA",46.6342,-121.9423,9.3,5.7
10832623,0.7,1322398381.48,2011/11/27 12:53:01,2011/11/27 04:53:01 PST,"13.1 km (   8.1 mi) WSW ( 249. azimuth) from Morton, WA",46.5165,-122.4353,23.4,14.5
60919951,0.9,1415366795.12,2014/11/07 13:26:35,2014/11/07 05:26:35 PST,"5.8 km (   3.6 mi) N   (   8. azimuth) from Hanford-400, WA",46.4207,-119.2680,0.0,0.0
60868421,2.7,1409730980.03,2014/09/03 07:56:20,2014/09/03 00:56:20 PDT,"25.2 km (  15.7 mi) E   (  85. azimuth) from Monroe, WA",47.8768,-121.6353,8.3,5.2
60512847,1.4,1364528747.34,2013/03/29 03:45:47,2013/03/28 20:45:47 PDT,"48.5 km (  30.1 mi) NW  ( 317. azimuth) from Forks, WA",48.268,-124.8260,23.3,14.4
60523987,1.1,1367473711.47,2013/05/02 05:48:31,2013/05/01 22:48:31 PDT,"31.9 km (  19.8 mi) SE  ( 139. azimuth) from Canby, OR",45.046,-122.4252,8.6,5.3
60505246,1.9,1360277439.74,2013/02/07 22:50:39,2013/02/07 14:50:39 PST,"16.6 km (  10.3 mi) SW  ( 218. azimuth) from Richland, WA",46.166,-119.4255,0.0,0.0
10801738,2.0,1282773526,2010/08/25 21:58:46,2010/08/25 14:58:46 PDT,"7.4 km (   4.6 mi) NE  (  39. azimuth) from Eugene, OR",44.1035,-123.0273,0.0,0.0
60942576,0.9,1418008437.33,2014/12/08 03:13:57,2014/12/07 19:13:57 PST,"40.7 km (  25.3 mi) S   ( 169. azimuth) from Morton, WA",46.1983,-122.1778,3.8,2.3
60605447,0.9,1380917689.8,2013/10/04 20:14:49,2013/10/04 13:14:49 PDT,"15.2 km (   9.4 mi) W   ( 276. azimuth) from Enumclaw, WA",47.2182,-122.1883,5.0,3.1
10833498,0.8,1319848357.13,2011/10/29 00:32:37,2011/10/28 17:32:37 PDT,"29.4 km (  18.3 mi) ENE (  73. azimuth) from Port Angeles, WA",48.1945,-123.0650,20.8,12.9
60070323,0.7,1402219701.84,2014/06/08 09:28:21,2014/06/08 02:28:21 PDT,"42.0 km (  26.1 mi) E   (  92. azimuth) from Morton, WA",46.545,-121.7262,14.8,9.1
60562136,1.8,1375343394.37,2013/08/01 07:49:54,2013/08/01 00:49:54 PDT,"10.1 km (   6.3 mi) W   ( 270. azimuth) from Morton, WA",46.558,-122.4072,19.8,12.3
60887552,2.4,1412713492.05,2014/10/07 20:24:52,2014/10/07 13:24:52 PDT,"8.7 km (   5.4 mi) W   ( 277. azimuth) from Richland, WA",46.2923,-119.4045,0.0,0.0
60394051,1.5,1328570610.07,2012/02/06 23:23:30,2012/02/06 15:23:30 PST,"44.4 km (  27.6 mi) E   (  94. azimuth) from Grants Pass, OR",42.4093,-122.7882,0.0,0.0
10833348,0.7,1324673667.26,2011/12/23 20:54:27,2011/12/23 12:54:27 PST,"34.9 km (  21.7 mi) N   (   5. azimuth) from Satsop, WA",47.3157,-123.4412,8.6,5.3
60497317,3.0,1359074471.53,2013/01/25 00:41:11,2013/01/24 16:41:11 PST,"53.2 km (  33.1 mi) WSW ( 246. azimuth) from Newport, OR",44.4432,-124.6663,34.5,21.4
10794653,0.8,1268947494.83,2010/03/18 21:24:54,2010/03/18 14:24:54 PDT,"10.0 km (   6.2 mi) WNW ( 303. azimuth) from Longview, WA",46.1857,-123.0507,0.0,0.0
60847582,1.7,1408391303.97,2014/08/18 19:48:23,2014/08/18 12:48:23 PDT,"32.7 km (  20.3 mi) NE  (  39. azimuth) from Tillamook, OR",45.6845,-123.5780,0.0,0.0
60515422,3.5,1365325027.77,2013/04/07 08:57:07,2013/04/07 01:57:07 PDT,"27.1 km (  16.9 mi) SSW ( 202. azimuth) from Bremerton, WA",47.3408,-122.7665,26.3,16.3
60520917,2.0,1366747782.75,2013/04/23 20:09:42,2013/04/23 13:09:42 PDT,"73.4 km (  45.6 mi) E   (  85. azimuth) from Moses Lake, WA",47.1805,-118.3152,0.0,0.0
10824448,1.1,1313887527.41,2011/08/21 00:45:27,2011/08/20 17:45:27 PDT,"38.3 km (  23.8 mi) SSE ( 154. azimuth) from Morton, WA",46.2482,-122.0565,10.1,6.3
60921022,1.9,1416518655.79,2014/11/20 21:24:15,2014/11/20 13:24:15 PST,"37.8 km (  23.5 mi) ESE ( 119. azimuth) from Salem, OR",44.7773,-122.6157,0.0,0.0
60407436,0.9,1333893292.18,2012/04/08 13:54:52,2012/04/08 06:54:52 PDT,"49.9 km (  31.0 mi) W   ( 272. azimuth) from Maupin, OR",45.1907,-121.7168,6.2,3.9
60508156,0.7,1362164499.28,2013/03/01 19:01:39,2013/03/01 11:01:39 PST,"53.1 km (  33.0 mi) WNW ( 286. azimuth) from Maupin, OR",45.306,-121.7325,8.5,5.3
60490566,2.6,1354454291.12,2012/12/02 13:18:11,2012/12/02 05:18:11 PST,"7.3 km (   4.5 mi) NNE (  27. azimuth) from Entiat, WA",47.7202,-120.1792,1.0,0.6
10813513,1.3,1297172420.09,2011/02/08 13:40:20,2011/02/08 05:40:20 PST,"0.8 km (   0.5 mi) ENE (  71. azimuth) from North Bend, WA",47.499,-121.7748,17.7,11.0
60662821,2.5,1388325840.13,2013/12/29 14:04:00,2013/12/29 06:04:00 PST,"20.9 km (  13.0 mi) S   ( 191. azimuth) from Bremerton, WA",47.382,-122.6810,25.2,15.6
10826508,2.1,1315812961.2,2011/09/12 07:36:01,2011/09/12 00:36:01 PDT,"30.3 km (  18.8 mi) ENE (  63. azimuth) from Longview, WA",46.261,-122.5923,12.9,8.0
60871061,1.4,1409946335,2014/09/05 19:45:35,2014/09/05 12:45:35 PDT,"59.2 km (  36.8 mi) SE  ( 126. azimuth) from Salem, OR",44.6683,-122.4435,0.0,0.0
10786648,1.4,1263120352.91,2010/01/10 10:45:52,2010/01/10 02:45:52 PST,"18.9 km (  11.8 mi) NNW ( 331. azimuth) from Bellingham, WA",48.9128,-122.6072,22.6,14.0
10807148,1.1,1291489187.51,2010/12/04 18:59:47,2010/12/04 10:59:47 PST,"38.0 km (  23.6 mi) W   ( 268. azimuth) from Poulsbo, WA",47.726,-123.1530,40.2,24.9
60423147,0.9,1341649322.64,2012/07/07 08:22:02,2012/07/07 01:22:02 PDT,"5.4 km (   3.4 mi) NNE (  12. azimuth) from Hanford-400, WA",46.4172,-119.2633,0.3,0.2
10831838,1.2,1323741138.61,2011/12/13 01:52:18,2011/12/12 17:52:18 PST,"31.9 km (  19.8 mi) W   ( 276. azimuth) from Bremerton, WA",47.597,-123.0533,47.7,29.5
60407451,1.3,1333895943.65,2012/04/08 14:39:03,2012/04/08 07:39:03 PDT,"47.9 km (  29.8 mi) W   ( 272. azimuth) from Maupin, OR",45.1937,-121.6910,3.7,2.3
60713886,0.8,1394239674.65,2014/03/08 00:47:54,2014/03/07 16:47:54 PST,"33.4 km (  20.8 mi) SW  ( 229. azimuth) from Millican, OR",43.682,-121.2332,4.9,3.0
60504486,0.7,1359915175.9,2013/02/03 18:12:55,2013/02/03 10:12:55 PST,"27.1 km (  16.8 mi) E   (  82. azimuth) from Eatonville, WA",46.8995,-121.9122,7.0,4.3
10825433,1.5,1315525538.36,2011/09/08 23:45:38,2011/09/08 16:45:38 PDT,"30.6 km (  19.0 mi) ENE (  63. azimuth) from Longview, WA",46.2622,-122.5887,15.0,9.3
10830063,1.7,1316622901.76,2011/09/21 16:35:01,2011/09/21 09:35:01 PDT,"7.3 km (   4.6 mi) SE  ( 131. azimuth) from Tacoma, WA",47.1935,-122.3595,15.4,9.5
60649582,1.1,1386896399.13,2013/12/13 00:59:59,2013/12/12 16:59:59 PST,"18.5 km (  11.5 mi) WNW ( 291. azimuth) from Olympia, WA",47.1043,-123.1180,0.0,0.0
60489876,1.9,1354133124.26,2012/11/28 20:05:24,2012/11/28 12:05:24 PST,"43.3 km (  26.9 mi) SW  ( 229. azimuth) from Centralia, WA",46.4617,-123.3893,0.0,0.0
60426592,1.1,1342244938.75,2012/07/14 05:48:58,2012/07/13 22:48:58 PDT,"66.5 km (  41.3 mi) SSW ( 213. azimuth) from Bend, OR",43.5588,-121.7648,7.0,4.3
61044301,1.0,1435063310.69,2015/06/23 12:41:50,2015/06/23 05:41:50 PDT,"17.5 km (  10.8 mi) WSW ( 254. azimuth) from Bremerton, WA",47.5227,-122.8532,21.2,13.1
10786918,1.7,1265816565.26,2010/02/10 15:42:45,2010/02/10 07:42:45 PST,"22.6 km (  14.0 mi) S   ( 172. azimuth) from Morton, WA",46.357,-122.2342,11.5,7.1
60606407,2.2,1381079622.8,2013/10/06 17:13:42,2013/10/06 10:13:42 PDT,"67.5 km (  41.9 mi) E   (  86. azimuth) from Hope, BC",49.421,-120.5188,0.0,0.0
60406991,2.0,1333765632.93,2012/04/07 02:27:12,2012/04/06 19:27:12 PDT,"40.8 km (  25.3 mi) S   ( 171. azimuth) from Morton, WA",46.1963,-122.1882,0.6,0.4
10825978,1.8,1311368206.57,2011/07/22 20:56:46,2011/07/22 13:56:46 PDT,"65.7 km (  40.8 mi) E   (  85. azimuth) from Hope, BC",49.4295,-120.5447,10.7,6.6
60883246,2.2,1411154513.29,2014/09/19 19:21:53,2014/09/19 12:21:53 PDT,"8.6 km (   5.3 mi) NNE (  20. azimuth) from Pullman, WA",46.8027,-117.1348,0.0,0.0
60614347,0.7,1382238627.49,2013/10/20 03:10:27,2013/10/19 20:10:27 PDT,"55.2 km (  34.3 mi) WNW ( 284. azimuth) from Maupin, OR",45.2963,-121.7638,7.3,4.5
10808413,1.5,1284485396.49,2010/09/14 17:29:56,2010/09/14 10:29:56 PDT,"20.8 km (  12.9 mi) WSW ( 242. azimuth) from Roseburg, OR",43.1282,-123.5675,5.7,3.5
60697587,0.9,1392882080.87,2014/02/20 07:41:20,2014/02/19 23:41:20 PST,"50.0 km (  31.1 mi) S   ( 179. azimuth) from Port Angeles, WA",47.665,-123.4342,40.9,25.4
60754087,0.8,1399155132.35,2014/05/03 22:12:12,2014/05/03 15:12:12 PDT,"24.0 km (  14.9 mi) E   (  87. azimuth) from Monroe, WA",47.8687,-121.6513,11.4,7.0
60993606,0.8,1428208068.36,2015/04/05 04:27:48,2015/04/04 21:27:48 PDT,"40.4 km (  25.1 mi) NW  ( 321. azimuth) from Olympia, WA",47.3282,-123.2257,21.1,13.1
